2023-05-10 14:24:01,558 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-payments-css-sapi'
2023-05-10 14:24:01,752 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-payments-css-sapi'
2023-05-10 14:24:01,955 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-payments-papi'
2023-05-10 14:24:02,167 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-payments-papi'
2023-05-10 14:24:02,371 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-questionnaire-cority-sapi'
2023-05-10 14:24:02,617 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-service-order-css-sapi'
2023-05-10 14:24:02,871 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-service-order-css-sapi'
2023-05-10 14:24:03,107 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-service-order-papi'
2023-05-10 14:24:03,305 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-service-order-papi'
2023-05-10 14:24:03,505 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:kiosk-customer-account-details-eapi'
2023-05-10 14:24:03,755 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:kiosk-cust-account-details-eapi'
2023-05-10 14:24:04,188 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:kiosk-cust-account-details-eapi'
2023-05-10 14:24:04,388 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:kiosk-customer-account-details-eapi'
2023-05-10 14:24:04,588 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:legalcompliance-archer-sapi'
2023-05-10 14:24:04,788 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:locations-eapi'
2023-05-10 14:24:04,989 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mador-tax-sapi'
2023-05-10 14:24:05,204 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mador-tax-service'
2023-05-10 14:24:05,421 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:marketingcloud-eapi'
2023-05-10 14:24:05,620 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:marketingcloud-sapi'
2023-05-10 14:24:05,821 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:marketingcloud-sapi'
2023-05-10 14:24:06,038 | sonar-tools | INFO    | MainThread      | Getting measures for project 'maximo'
2023-05-10 14:24:06,263 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-customer-sapi'
2023-05-10 14:24:06,488 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-customers-sapi'
2023-05-10 14:24:06,704 | sonar-tools | INFO    | MainThread      | Getting measures for project '20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-customers-sapi'
2023-05-10 14:24:06,921 | sonar-tools | INFO    | MainThread      | Getting measures for project '20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-customer-sapi'
2023-05-10 14:24:07,138 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-epermit-db-sapi'
2023-05-10 14:24:07,321 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-epermits-eapi'
2023-05-10 14:24:07,571 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-financials-sapi'
2023-05-10 14:24:07,771 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-gbe-workorders-sapi'
2023-05-10 14:24:07,988 | sonar-tools | INFO    | MainThread      | Getting measures for project '20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-gbe-workorders-sapi'
2023-05-10 14:24:08,188 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-items-sapi'
2023-05-10 14:24:08,387 | sonar-tools | INFO    | MainThread      | Getting measures for project '20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-items-sapi'
2023-05-10 14:24:08,593 | sonar-tools | INFO    | MainThread      | Getting measures for project '93bea448-1195-4081-8f7f-e21a7de64982:maximo-items-sapi'
2023-05-10 14:24:08,821 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-locations-sapi'
2023-05-10 14:24:09,054 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-premiseassets-sapi'
2023-05-10 14:24:09,271 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-vendors-sapi'
2023-05-10 14:24:09,471 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-workdesigns-sapi'
2023-05-10 14:24:09,656 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:maximo-workorders-sapi'
2023-05-10 14:24:09,854 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mdms-meters-app'
2023-05-10 14:24:10,087 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:mdms-meters-reads-app'
2023-05-10 14:24:10,291 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mdms-meters-reads-app'
2023-05-10 14:24:10,487 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:mdms-meters-reads-eapi'
2023-05-10 14:24:10,687 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mdms-meters-reads-eapi'
2023-05-10 14:24:10,924 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mdms-register-reads-app'
2023-05-10 14:24:11,121 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mdms-register-reads-eapi'
2023-05-10 14:24:11,321 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mdms-register_reads-eapi'
2023-05-10 14:24:11,521 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mds-masterdata-papi'
2023-05-10 14:24:11,737 | sonar-tools | INFO    | MainThread      | Getting measures for project '3af37cb5-9e60-4b30-b051-8361edf1d3ef:mds-masterdata-sapi'
2023-05-10 14:24:12,004 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:measures-papi'
2023-05-10 14:24:12,211 | sonar-tools | INFO    | MainThread      | Getting measures for project '6d006d9e-f49c-4289-997d-55365c7a6185:meter-reads-sapi'
2023-05-10 14:24:12,420 | sonar-tools | INFO    | MainThread      | Getting measures for project ':meter-reads-sapi'
2023-05-10 14:24:12,637 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:meter-reads-api'
2023-05-10 14:24:13,112 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:meter-reads-sapi'
2023-05-10 14:24:13,312 | sonar-tools | INFO    | MainThread      | Getting measures for project '93bea448-1195-4081-8f7f-e21a7de64982:meter-reads-sapi'
2023-05-10 14:24:13,521 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mft-inbound-semitrusted-int'
2023-05-10 14:24:13,737 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mft-internal-trusted-int'
2023-05-10 14:24:13,937 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mft-internal-udm-trusted-int'
2023-05-10 14:24:14,171 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mits-substation-sapi'
2023-05-10 14:24:14,387 | sonar-tools | INFO    | MainThread      | Getting measures for project 'com.mycompany:mq-messages-sbus-app'
2023-05-10 14:24:14,604 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:mq-messages-sbus-app'
2023-05-10 14:24:14,804 | sonar-tools | INFO    | MainThread      | Getting measures for project 'MSTR_Data_Pipeline'
2023-05-10 14:24:15,013 | sonar-tools | INFO    | MainThread      | Getting measures for project 'my-business-account'
2023-05-10 14:24:15,214 | sonar-tools | INFO    | MainThread      | Getting measures for project 'com.ng.mulesoft:ng-mule-parent-pom'
2023-05-10 14:24:15,420 | sonar-tools | INFO    | MainThread      | Getting measures for project 'nationalgrid-customer_mba-dotnet-apis'
2023-05-10 14:24:15,620 | sonar-tools | INFO    | MainThread      | Getting measures for project 'nationalgrid-customer_mba-frontend-react'
2023-05-10 14:24:15,820 | sonar-tools | INFO    | MainThread      | Getting measures for project 'nationalgrid-devops_efmigration_test'
2023-05-10 14:24:16,021 | sonar-tools | INFO    | MainThread      | Getting measures for project 'nationalgrid-devops_sample-dotnet-app'
2023-05-10 14:24:16,214 | sonar-tools | INFO    | MainThread      | Getting measures for project 'nationalgrid-gridstack_connector-github-test'
2023-05-10 14:24:16,404 | sonar-tools | INFO    | MainThread      | Getting measures for project 'nationalgrid-reference_sample-dotnet-app'
2023-05-10 14:24:16,587 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-accounts-papi'
2023-05-10 14:24:16,803 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-accounts-sapi'
2023-05-10 14:24:17,004 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-account-sapi'
2023-05-10 14:24:17,231 | sonar-tools | INFO    | MainThread      | Getting measures for project 'com.mycompany:ng-command_center-meters-sapi'
2023-05-10 14:24:17,420 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-command_center-meters-sapi'
2023-05-10 14:24:17,614 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-commandcenter-meters-sapi'
2023-05-10 14:24:17,804 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-distributed-generation-proxy'
2023-05-10 14:24:18,020 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:ng-distributed-generation-proxy'
2023-05-10 14:24:18,216 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-experian-net-connect'
2023-05-10 14:24:18,420 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-licenses-app'
2023-05-10 14:24:18,620 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-mdms-meters-sapi'
2023-05-10 14:24:18,837 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:ng-mdms-meters-sapi'
2023-05-10 14:24:19,053 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-openweather-weather-sapi'
2023-05-10 14:24:19,254 | sonar-tools | INFO    | MainThread      | Getting measures for project '6d006d9e-f49c-4289-997d-55365c7a6185:ng-rs-files-sapi'
2023-05-10 14:24:19,470 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-rs-files-sapi'
2023-05-10 14:24:19,670 | sonar-tools | INFO    | MainThread      | Getting measures for project '6d006d9e-f49c-4289-997d-55365c7a6185:ng-rs-itron-meterdata-eapi'
2023-05-10 14:24:19,886 | sonar-tools | INFO    | MainThread      | Getting measures for project '6d006d9e-f49c-4289-997d-55365c7a6185:ng-rs-neiso-meterdata-sapi'
2023-05-10 14:24:20,103 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-rs-neiso-meterdata-sapi'
2023-05-10 14:24:20,303 | sonar-tools | INFO    | MainThread      | Getting measures for project '6d006d9e-f49c-4289-997d-55365c7a6185:ng-rs-nyiso-meterdata-sapi'
2023-05-10 14:24:20,503 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-rs-nyiso-meterdata-sapi'
2023-05-10 14:24:20,703 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-secureebill-sapi'
2023-05-10 14:24:20,937 | sonar-tools | INFO    | MainThread      | Getting measures for project 'com.mycompany:ng-troublecalls-api'
2023-05-10 14:24:21,153 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-troublecalls-api'
2023-05-10 14:24:21,336 | sonar-tools | INFO    | MainThread      | Getting measures for project '6d006d9e-f49c-4289-997d-55365c7a6185:ng-troublecalls-api'
2023-05-10 14:24:21,536 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-unifier-sapi'
2023-05-10 14:24:21,737 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-weather-app'
2023-05-10 14:24:21,946 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-weather-papi'
2023-05-10 14:24:22,144 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-workdesigns-papi'
2023-05-10 14:24:22,336 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:ng-workers-papi'
2023-05-10 14:24:22,553 | sonar-tools | INFO    | MainThread      | Getting measures for project 'com.nationalgrid.automation.core:ng_core_automation_framework'
2023-05-10 14:24:22,751 | sonar-tools | INFO    | MainThread      | Getting measures for project '00d8d0000006s4yuaa'
2023-05-10 14:24:22,940 | sonar-tools | INFO    | MainThread      | Getting measures for project 'NGG-Salesforce'
2023-05-10 14:24:23,136 | sonar-tools | INFO    | MainThread      | Getting measures for project 'NGP-Salesforce'
2023-05-10 14:24:23,336 | sonar-tools | INFO    | MainThread      | Getting measures for project 'NGVOB'
2023-05-10 14:24:23,521 | sonar-tools | INFO    | MainThread      | Getting measures for project 'NGVPM'
2023-05-10 14:24:23,731 | sonar-tools | INFO    | MainThread      | Getting measures for project 'NGV-Salesforce'
2023-05-10 14:24:23,936 | sonar-tools | CRITICAL | MainThread      | For request URL https://sonarqube-us.nationalgrid.com/api/measures/component?component=NGV-Salesforce&metricKeys=bugs%2Cvulnerabilities%2Ccode_smells%2Csecurity_hotspots%2Creliability_rating%2Csecurity_rating%2Csqale_rating%2Csecurity_review_rating%2Csqale_debt_ratio%2Csqale_index%2Ccoverage%2Cduplicated_lines_density%2Csecurity_hotspots_reviewed%2Cnew_bugs%2Cnew_vulnerabilities%2Cnew_code_smells%2Cnew_security_hotspots%2Cnew_reliability_rating%2Cnew_security_rating%2Cnew_maintainability_rating%2Cnew_security_review_rating%2Cnew_sqale_debt_ratio%2Cnew_coverage%2Cnew_duplicated_lines_density%2Cnew_security_hotspots_reviewed%2Cncloc%2Ciz_api_no_of_apis%2Cnew_branch_coverage%2Creleasability_rating%2Ctest_failures%2Csecurity_remediation_effort%2Creopened_issues%2Cfunctions%2Cviolations%2Ciz_component_ftp%2Cduplicated_lines%2Cnew_lines%2Cbusiness_value%2Ccognitive_complexity%2Cteam_size%2Ciz_client%2Ciz_info_loggers%2Cconditions_to_cover%2Cconfirmed_issues%2Ciz_component_loggers%2Ciz_component_flows%2Ciz_component_batch%2Ceffort_to_reach_maintainability_rating_a%2Ciz_listener_https%2Cclasses%2Ccomplexity%2Cuncovered_lines%2Cduplicated_blocks%2Cnew_info_violations%2Cbranch_coverage%2Ccritical_violations%2Calert_status%2Ctest_errors%2Ciz_component_vm%2Creliability_remediation_effort%2Ccomment_lines_density%2Ctests%2Cnew_technical_debt%2Cnew_conditions_to_cover%2Cduplications_data%2Cnew_duplicated_lines%2Cnew_line_coverage%2Cline_coverage%2Cduplicated_files%2Ciz_muit_exists%2Cquality_gate_details%2Cblocker_violations%2Ciz_trace_loggers%2Ciz_component_ws%2Cnew_lines_to_cover%2Cinfo_violations%2Ciz_component_file%2Cminor_violations%2Cnew_security_remediation_effort%2Cnew_duplicated_blocks%2Ciz_debug_loggers%2Clines%2Clines_to_cover%2Cdirectories%2Ciz_mule_version%2Cgenerated_ncloc%2Ciz_scripting_components%2Cmajor_violations%2Cfiles%2Ciz_component_database%2Cncloc_language_distribution%2Cgenerated_lines%2Ciz_warn_loggers%2Cnew_uncovered_conditions%2Cburned_budget%2Cfalse_positive_issues%2Ctest_success_density%2Ciz_listener_http%2Cuncovered_conditions%2Ciz_component_dw%2Cskipped_tests%2Ciz_global_exception_conf%2Cnew_violations%2Cnew_major_violations%2Cnew_minor_violations%2Cprojects%2Cnew_uncovered_lines%2Ciz_error_loggers%2Cstatements%2Cnew_critical_violations%2Ctest_execution_time%2Cnew_reliability_remediation_effort%2Ciz_business_group%2Cnew_blocker_violations%2Copen_issues%2Ccomment_lines%2Cwont_fix_issues
HTTP error 403 - Insufficient permissions to perform operation: Insufficient privileges
2023-05-11 10:33:48,941 | sonar-tools | INFO    | MainThread      | Set debug level to INFO
2023-05-11 10:33:48,941 | sonar-tools | INFO    | MainThread      | sonar-tools version 2.6
2023-05-11 10:33:49,711 | sonar-tools | INFO    | MainThread      | Exporting 117 metrics
2023-05-11 10:33:49,711 | sonar-tools | INFO    | MainThread      | Listing projects
2023-05-11 10:33:50,189 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:nucleus-account-management-papi'
2023-05-11 10:33:50,368 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:accounts-cris-sapi'
2023-05-11 10:33:50,683 | sonar-tools | INFO    | MainThread      | Getting measures for project '6d006d9e-f49c-4289-997d-55365c7a6185:admsne-outages-sapi'
2023-05-11 10:33:50,978 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:admsne-troublecalls-req-sapi'
2023-05-11 10:33:51,188 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:admsne-vehicles-app'
2023-05-11 10:33:51,368 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:admsne-weatherdata-sapi'
2023-05-11 10:33:51,560 | sonar-tools | INFO    | MainThread      | Getting measures for project '6d006d9e-f49c-4289-997d-55365c7a6185:admsny-outages-sapi'
2023-05-11 10:33:51,752 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:admsny-troublecalls-req-sapi'
2023-05-11 10:33:51,931 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:admsny-troublecalls-res-api'
2023-05-11 10:33:52,129 | sonar-tools | INFO    | MainThread      | Getting measures for project '6d006d9e-f49c-4289-997d-55365c7a6185:admsny-vehicles-app'
2023-05-11 10:33:52,347 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:admsny-weatherdata-sapi'
2023-05-11 10:33:52,525 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:alarms-papi'
2023-05-11 10:33:52,804 | sonar-tools | INFO    | MainThread      | Getting measures for project 'AMI_Data_Pipeline'
2023-05-11 10:33:53,000 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:apiid-poc-api'
2023-05-11 10:33:53,186 | sonar-tools | INFO    | MainThread      | Getting measures for project 'ARM_AutoRabitD'
2023-05-11 10:33:53,370 | sonar-tools | INFO    | MainThread      | Getting measures for project '00d750000000mwkeam'
2023-05-11 10:33:53,552 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:avls-vehicles-sapi'
2023-05-11 10:33:53,744 | sonar-tools | INFO    | MainThread      | Getting measures for project 'com.mulesoft:azure-key-vault-connector'
2023-05-11 10:33:53,931 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:azuredb-code-lookup-sapi'
2023-05-11 10:33:54,111 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:b2c-sapi'
2023-05-11 10:33:54,289 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:batch-pif-eapi'
2023-05-11 10:33:54,471 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:bills'
2023-05-11 10:33:54,671 | sonar-tools | INFO    | MainThread      | Getting measures for project 'bitbucketprod'
2023-05-11 10:33:55,035 | sonar-tools | INFO    | MainThread      | Getting measures for project '6d006d9e-f49c-4289-997d-55365c7a6185:brp-chargesubmission-sapi'
2023-05-11 10:33:55,223 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-communication-papi'
2023-05-11 10:33:55,418 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-nucleus-css-payment-sapi'
2023-05-11 10:33:55,626 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-account-css-sapi'
2023-05-11 10:33:55,830 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-account-ods-sapi'
2023-05-11 10:33:56,021 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-acct-mgmt-papi'
2023-05-11 10:33:56,215 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-bill-sql-sapi'
2023-05-11 10:33:56,407 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-payment-css-sapi'
2023-05-11 10:33:56,597 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-payment-mgmt-papi'
2023-05-11 10:33:56,778 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-utilities-css-sapi'
2023-05-11 10:33:56,972 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-utilities-mgmt-papi'
2023-05-11 10:33:57,182 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-sf-datasync-updates-udm-sapi'
2023-05-11 10:33:57,365 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-udm-common-controller-sapi'
2023-05-11 10:33:57,537 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-udm-datasync-sfdc-sapi'
2023-05-11 10:33:57,722 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-udm-sf-ds-temp-bankroute-sapi'
2023-05-11 10:33:57,907 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-admin-mgmt-eapi'
2023-05-11 10:33:58,100 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-admin-sapi.'
2023-05-11 10:33:58,284 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-mgmt-papi'
2023-05-11 10:33:58,491 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-salesforce-sapi'
2023-05-11 10:33:58,677 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-udm-sapi'
2023-05-11 10:33:58,878 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:cdp-cust-accounts-sapi'
2023-05-11 10:33:59,063 | sonar-tools | INFO    | MainThread      | Getting measures for project 'CDP_Data_Pipeline'
2023-05-11 10:33:59,238 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:ce-cust-accounts-eapi'
2023-05-11 10:33:59,423 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:ce-cust-snowflake-sapi'
2023-05-11 10:33:59,677 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:nucleus-cni-springboot-eapi'
2023-05-11 10:33:59,872 | sonar-tools | INFO    | MainThread      | Getting measures for project 'com.mycompany:common-http-test'
2023-05-11 10:34:00,051 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:common-http-test-rtf'
2023-05-11 10:34:00,242 | sonar-tools | INFO    | MainThread      | Getting measures for project '0b71ec1d-a9ef-423b-a599-66c396fc16ba:communication-papi'
2023-05-11 10:34:00,428 | sonar-tools | INFO    | MainThread      | Getting measures for project '6641b892-f738-4320-989d-030083fda5ba:compliance-servicenow-eapi'
2023-05-11 10:34:00,617 | sonar-tools | INFO    | MainThread      | Getting measures for project '56c14f77-79ed-4de3-8313-d542ea9f232b:connectivity-api'
