# Project Key:1,Project Name:2,Branch:3,Last Analysis:4,bugs:5,vulnerabilities:6,code_smells:7,security_hotspots:8,reliability_rating:9,security_rating:10,sqale_rating:11,security_review_rating:12,sqale_debt_ratio:13,sqale_index:14,coverage:15,duplicated_lines_density:16,security_hotspots_reviewed:17,new_bugs:18,new_vulnerabilities:19,new_code_smells:20,new_security_hotspots:21,new_reliability_rating:22,new_security_rating:23,new_maintainability_rating:24,new_security_review_rating:25,new_sqale_debt_ratio:26,new_coverage:27,new_duplicated_lines_density:28,new_security_hotspots_reviewed:29,ncloc:30,URL:31
aar-backend-web-ne,aar-backend-web-ne,feature/GCITEAM-1571-update-workflows,2024-03-26,0,0,49,3,1,1,1,5,0.1%,67,0.0%,10.9%,0.0,,,,,,,,,,,,,3020,https://sonarqube-us.nationalgrid.com/dashboard?id=aar-backend-web-ne&branch=feature/GCITEAM-1571-update-workflows
